model_name,condition,blocked_reaction_id
iML1515,galactose_aerobic,N2Otex
iML1515,galactose_aerobic,42A12BOOXpp
iML1515,galactose_aerobic,TYROXDApp
iML1515,galactose_aerobic,PACALDt2rpp
iML1515,galactose_aerobic,PEAMNtex
iML1515,galactose_aerobic,PACALDtex
iML1515,galactose_aerobic,LIPOt2pp
iML1515,galactose_aerobic,ACGAL1Ptex
iML1515,galactose_aerobic,ACGALtex
iML1515,galactose_aerobic,GLCUR1Ptex
iML1515,galactose_aerobic,UDPGLCURtex
iML1515,galactose_aerobic,UDPGALPpp
iML1515,galactose_aerobic,UACGAMPpp
iML1515,galactose_aerobic,UACGALPpp
iML1515,galactose_aerobic,UGLCURPpp
iML1515,galactose_aerobic,ISETACabcpp
iML1515,galactose_aerobic,ISETACtex
iML1515,galactose_aerobic,GUR1PPpp
iML1515,galactose_aerobic,UDPGtex
iML1515,galactose_aerobic,ACGAL1PPpp
iML1515,galactose_aerobic,UDPGALtex
iML1515,galactose_aerobic,ACGAM1Ptex
iML1515,galactose_aerobic,UACGAMtex
iML1515,galactose_aerobic,UDPACGALtex
iML1515,galactose_aerobic,CBLAT
iML1515,galactose_aerobic,NTRIR4pp
iML1515,galactose_aerobic,NTRIR3pp
iML1515,galactose_aerobic,INOSTt4pp
iML1515,galactose_aerobic,CYANtex
iML1515,galactose_aerobic,SO3tex
iML1515,galactose_aerobic,TCYNTtex
iML1515,galactose_aerobic,ACANTHAT
iML1515,galactose_aerobic,METSOX2abcpp
iML1515,galactose_aerobic,METSOX1tex
iML1515,galactose_aerobic,METSOX2tex
iML1515,galactose_aerobic,3UMPtex
iML1515,galactose_aerobic,MSO3abcpp
iML1515,galactose_aerobic,MSO3tex
iML1515,galactose_aerobic,3GMPtex
iML1515,galactose_aerobic,FALDtpp
iML1515,galactose_aerobic,EX_tym_e
iML1515,galactose_aerobic,DAPAL
iML1515,galactose_aerobic,EX_imp_e
iML1515,galactose_aerobic,DOPAtex
iML1515,galactose_aerobic,4HOXPACDtex
iML1515,galactose_aerobic,LACZpp
iML1515,galactose_aerobic,GPDDA1pp
iML1515,galactose_aerobic,GPDDA5pp
iML1515,galactose_aerobic,G3PStex
iML1515,galactose_aerobic,PTHRpp
iML1515,galactose_aerobic,SUCRtex
iML1515,galactose_aerobic,FDMO2
iML1515,galactose_aerobic,ARABDI
iML1515,galactose_aerobic,AGt3
iML1515,galactose_aerobic,SKMt2pp
iML1515,galactose_aerobic,GLYC2Ptex
iML1515,galactose_aerobic,PSERtex
iML1515,galactose_aerobic,TARTRtex
iML1515,galactose_aerobic,R5Ptex
iML1515,galactose_aerobic,THRPtex
iML1515,galactose_aerobic,TYRPtex
iML1515,galactose_aerobic,R5PPpp
iML1515,galactose_aerobic,PSP_Lpp
iML1515,galactose_aerobic,TYRPpp
iML1515,galactose_aerobic,TAURtex
iML1515,galactose_aerobic,MALTabcpp
iML1515,galactose_aerobic,MALTHXabcpp
iML1515,galactose_aerobic,MALTPTabcpp
iML1515,galactose_aerobic,AAMYL
iML1515,galactose_aerobic,AAMYLpp
iML1515,galactose_aerobic,MALTTRabcpp
iML1515,galactose_aerobic,MALTTTRabcpp
iML1515,galactose_aerobic,MAN6Pt6_2pp
iML1515,galactose_aerobic,FACOAL80t2pp
iML1515,galactose_aerobic,MANGLYCptspp
iML1515,galactose_aerobic,CBIuabcpp
iML1515,galactose_aerobic,ACGAtex
iML1515,galactose_aerobic,DDCAtexi
iML1515,galactose_aerobic,TTDCAtexi
iML1515,galactose_aerobic,HDCAtexi
iML1515,galactose_aerobic,EX_fe3hox_un_e
iML1515,galactose_aerobic,EX_23dappa_e
iML1515,galactose_aerobic,RMNtpp
iML1515,galactose_aerobic,23PDE2pp
iML1515,galactose_aerobic,23PDE4pp
iML1515,galactose_aerobic,23PDE9pp
iML1515,galactose_aerobic,METDtex
iML1515,galactose_aerobic,MNLptspp
iML1515,galactose_aerobic,SARCOX
iML1515,galactose_aerobic,3KGK
iML1515,galactose_aerobic,EX_cd2_e
iML1515,galactose_aerobic,NMNPtpp
iML1515,galactose_aerobic,NO2t2rpp
iML1515,galactose_aerobic,NO3t7pp
iML1515,galactose_aerobic,PNTOt4pp
iML1515,galactose_aerobic,FRULYSDG
iML1515,galactose_aerobic,METDabcpp
iML1515,galactose_aerobic,MNLtex
iML1515,galactose_aerobic,LYXt2pp
iML1515,galactose_aerobic,OCDCAtexi
iML1515,galactose_aerobic,OCDCEAtexi
iML1515,galactose_aerobic,GLUNpp
iML1515,galactose_aerobic,G6Ptex
iML1515,galactose_aerobic,TUNGSabcpp
iML1515,galactose_aerobic,NAtex
