reaction_id,flux,absolute_flux,model_name,condition
ECOAH3,0.30875900525912936,0.30875900525912936,iML1515,galactose_aerobic
ECOAH1,0.3087590052591293,0.3087590052591293,iML1515,galactose_aerobic
ACOAD1fr,0.3087590052591293,0.3087590052591293,iML1515,galactose_aerobic
HACD1,0.3087590052591293,0.3087590052591293,iML1515,galactose_aerobic
ACACT1r,0.3087590052591293,0.3087590052591293,iML1515,galactose_aerobic
ECOAH5,0.3087590052591292,0.3087590052591292,iML1515,galactose_aerobic
ACACT5r,0.3087590052591292,0.3087590052591292,iML1515,galactose_aerobic
HACD5,0.3087590052591292,0.3087590052591292,iML1515,galactose_aerobic
ACOAD5f,-0.30875900525912914,0.30875900525912914,iML1515,galactose_aerobic
DAPDC,0.29772408959123314,0.29772408959123314,iML1515,galactose_aerobic
OMPDC,0.28699543426068813,0.28699543426068813,iML1515,galactose_aerobic
DHORTS,-0.2869954342606881,0.2869954342606881,iML1515,galactose_aerobic
DHORD2,0.2869954342606881,0.2869954342606881,iML1515,galactose_aerobic
ORPT,-0.2869954342606881,0.2869954342606881,iML1515,galactose_aerobic
ASPCT,0.2869954342606881,0.2869954342606881,iML1515,galactose_aerobic
CHORM,0.2805657023623644,0.2805657023623644,iML1515,galactose_aerobic
ADSL1r,0.259674062352557,0.259674062352557,iML1515,galactose_aerobic
ADSS,0.259674062352557,0.259674062352557,iML1515,galactose_aerobic
ACODA,0.2566270756536146,0.2566270756536146,iML1515,galactose_aerobic
OCBT,0.2566270756536146,0.2566270756536146,iML1515,galactose_aerobic
ARGSS,0.2566270756536146,0.2566270756536146,iML1515,galactose_aerobic
ARGSL,0.25662707565361453,0.25662707565361453,iML1515,galactose_aerobic
ACOTA,-0.25662707565361453,0.25662707565361453,iML1515,galactose_aerobic
ACGK,0.2566270756536145,0.2566270756536145,iML1515,galactose_aerobic
ACGS,0.2566270756536145,0.2566270756536145,iML1515,galactose_aerobic
AGPR,-0.2566270756536145,0.2566270756536145,iML1515,galactose_aerobic
ACHBS,0.2520609335701066,0.2520609335701066,iML1515,galactose_aerobic
DHAD2,0.2520609335701066,0.2520609335701066,iML1515,galactose_aerobic
THRD_L,0.2520609335701066,0.2520609335701066,iML1515,galactose_aerobic
ILETA,-0.2520609335701066,0.2520609335701066,iML1515,galactose_aerobic
KARA2,0.2520609335701066,0.2520609335701066,iML1515,galactose_aerobic
ACACT6r,0.24123944578603018,0.24123944578603018,iML1515,galactose_aerobic
HACD6,0.24123944578603018,0.24123944578603018,iML1515,galactose_aerobic
ECOAH7,0.24123944578603015,0.24123944578603015,iML1515,galactose_aerobic
ACOAD6f,-0.24123944578603015,0.24123944578603015,iML1515,galactose_aerobic
HACD7,0.24123944578603013,0.24123944578603013,iML1515,galactose_aerobic
ECOAH6,0.24123944578603013,0.24123944578603013,iML1515,galactose_aerobic
ACACT7r,0.2412394457860301,0.2412394457860301,iML1515,galactose_aerobic
TKT2,0.23219876147657448,0.23219876147657448,iML1515,galactose_aerobic
SO4tex,0.2184772752173591,0.2184772752173591,iML1515,galactose_aerobic
EX_so4_e,-0.2184772752173591,0.2184772752173591,iML1515,galactose_aerobic
SO4t2pp,0.2184772752173591,0.2184772752173591,iML1515,galactose_aerobic
SADT2,0.2147136566807342,0.2147136566807342,iML1515,galactose_aerobic
BPNT,0.2147136566807342,0.2147136566807342,iML1515,galactose_aerobic
SULR,0.21471365668073417,0.21471365668073417,iML1515,galactose_aerobic
PAPSR,0.21471365668073417,0.21471365668073417,iML1515,galactose_aerobic
ADSK,0.21471365668073417,0.21471365668073417,iML1515,galactose_aerobic
SERAT,0.21471365668073414,0.21471365668073414,iML1515,galactose_aerobic
TRDR,0.21471365668073414,0.21471365668073414,iML1515,galactose_aerobic
CYSS,0.21471365668073414,0.21471365668073414,iML1515,galactose_aerobic
GK1,0.21102291595809683,0.21102291595809683,iML1515,galactose_aerobic
IMPD,0.21102291595809683,0.21102291595809683,iML1515,galactose_aerobic
GMPS,0.2110229159580968,0.2110229159580968,iML1515,galactose_aerobic
ASNS2,0.20913763631768964,0.20913763631768964,iML1515,galactose_aerobic
G5SADs,0.1917857758445454,0.1917857758445454,iML1515,galactose_aerobic
P5CR,0.1917857758445454,0.1917857758445454,iML1515,galactose_aerobic
G5SD,0.19178577584454537,0.19178577584454537,iML1515,galactose_aerobic
GLU5K,0.19178577584454537,0.19178577584454537,iML1515,galactose_aerobic
Kt2pp,0.16934808506672253,0.16934808506672253,iML1515,galactose_aerobic
EX_k_e,-0.1693480850667225,0.1693480850667225,iML1515,galactose_aerobic
Ktex,0.1693480850667225,0.1693480850667225,iML1515,galactose_aerobic
PHETA1,-0.16073462152785373,0.16073462152785373,iML1515,galactose_aerobic
PPNDH,0.16073462152785373,0.16073462152785373,iML1515,galactose_aerobic
CYTK1,0.15703694006102623,0.15703694006102623,iML1515,galactose_aerobic
NDPK3,0.1570369400610262,0.1570369400610262,iML1515,galactose_aerobic
CTPS2,0.13927037012257423,0.13927037012257423,iML1515,galactose_aerobic
MTHFR2,0.1339207915387036,0.1339207915387036,iML1515,galactose_aerobic
METS,0.1339207915387036,0.1339207915387036,iML1515,galactose_aerobic
SHSL1,0.1335321098641054,0.1335321098641054,iML1515,galactose_aerobic
CYSTL,0.1335321098641054,0.1335321098641054,iML1515,galactose_aerobic
HSST,0.1335321098641054,0.1335321098641054,iML1515,galactose_aerobic
CTECOAI7,-0.1305102833627074,0.1305102833627074,iML1515,galactose_aerobic
AACPS4,0.1305102833627074,0.1305102833627074,iML1515,galactose_aerobic
FACOAE161,0.1305102833627074,0.1305102833627074,iML1515,galactose_aerobic
G3PD2,-0.12061972289301517,0.12061972289301517,iML1515,galactose_aerobic
TYRTA,-0.11983108083451069,0.11983108083451069,iML1515,galactose_aerobic
