reaction_id,flux,absolute_flux,model_name,condition
TRPAS2,-0.025584253121224844,0.025584253121224844,iML1515,succinate_aerobic
IGPS,0.025584253121224844,0.025584253121224844,iML1515,succinate_aerobic
TRPS3,0.025584253121224844,0.025584253121224844,iML1515,succinate_aerobic
ANS,0.02558425312122484,0.02558425312122484,iML1515,succinate_aerobic
ANPRT,0.025584253121224837,0.025584253121224837,iML1515,succinate_aerobic
PRAIi,0.025584253121224837,0.025584253121224837,iML1515,succinate_aerobic
GLYCL,0.024398500876490606,0.024398500876490606,iML1515,succinate_aerobic
UHGADA,0.017513756442360563,0.017513756442360563,iML1515,succinate_aerobic
UAGAAT,0.017513756442360563,0.017513756442360563,iML1515,succinate_aerobic
U23GAAT,0.017513756442360563,0.017513756442360563,iML1515,succinate_aerobic
KDOCT2,0.017513756442360563,0.017513756442360563,iML1515,succinate_aerobic
KDOPP,0.01751375644236056,0.01751375644236056,iML1515,succinate_aerobic
KDOPS,0.01751375644236056,0.01751375644236056,iML1515,succinate_aerobic
A5PISO,0.01751375644236056,0.01751375644236056,iML1515,succinate_aerobic
ALAALAr,0.012506996916640502,0.012506996916640502,iML1515,succinate_aerobic
UAGCVT,0.012506996916640502,0.012506996916640502,iML1515,succinate_aerobic
UAPGR,0.012506996916640502,0.012506996916640502,iML1515,succinate_aerobic
PAPPT3,0.012506996916640502,0.012506996916640502,iML1515,succinate_aerobic
GLUR,-0.012506996916640502,0.012506996916640502,iML1515,succinate_aerobic
UAGPT3,0.012506996916640502,0.012506996916640502,iML1515,succinate_aerobic
UAMAS,0.012506996916640502,0.012506996916640502,iML1515,succinate_aerobic
UAMAGS,0.012506996916640502,0.012506996916640502,iML1515,succinate_aerobic
UDCPDP,0.012506996916640502,0.012506996916640502,iML1515,succinate_aerobic
UGMDDS,0.0125069969166405,0.0125069969166405,iML1515,succinate_aerobic
UAAGDS,0.0125069969166405,0.0125069969166405,iML1515,succinate_aerobic
RNTR2c2,0.012159980412295828,0.012159980412295828,iML1515,succinate_aerobic
RNTR3c2,0.012159980412295827,0.012159980412295827,iML1515,succinate_aerobic
DHFR,0.012078064713475254,0.012078064713475254,iML1515,succinate_aerobic
DUTPDP,0.011776957007370643,0.011776957007370643,iML1515,succinate_aerobic
DTMPK,0.011776957007370643,0.011776957007370643,iML1515,succinate_aerobic
NDPK4,0.011776957007370642,0.011776957007370642,iML1515,succinate_aerobic
TMDS,0.011776957007370642,0.011776957007370642,iML1515,succinate_aerobic
RNTR4c2,0.011776957007370642,0.011776957007370642,iML1515,succinate_aerobic
RNTR1c2,0.01177695700737064,0.01177695700737064,iML1515,succinate_aerobic
LPADSS,0.008756878221180282,0.008756878221180282,iML1515,succinate_aerobic
MOAT,0.008756878221180282,0.008756878221180282,iML1515,succinate_aerobic
MOAT2,0.008756878221180282,0.008756878221180282,iML1515,succinate_aerobic
USHD,0.008756878221180282,0.008756878221180282,iML1515,succinate_aerobic
TDSK,0.00875687822118028,0.00875687822118028,iML1515,succinate_aerobic
K2L4Aabcpp,0.00875687822118028,0.00875687822118028,iML1515,succinate_aerobic
K2L4Aabctex,0.00875687822118028,0.00875687822118028,iML1515,succinate_aerobic
FE2tex,0.007228835377794841,0.007228835377794841,iML1515,succinate_aerobic
EX_fe2_e,-0.007228835377794841,0.007228835377794841,iML1515,succinate_aerobic
FE2tpp,0.007228835377794841,0.007228835377794841,iML1515,succinate_aerobic
DALAt2pp,0.006253498458320251,0.006253498458320251,iML1515,succinate_aerobic
MCTP1App,0.006253498458320251,0.006253498458320251,iML1515,succinate_aerobic
MPTG,0.006253498458320251,0.006253498458320251,iML1515,succinate_aerobic
MG2t3_2pp,0.003904498281699164,0.003904498281699164,iML1515,succinate_aerobic
EX_mg2_e,-0.0039044982816991637,0.0039044982816991637,iML1515,succinate_aerobic
MG2tex,0.0039044982816991637,0.0039044982816991637,iML1515,succinate_aerobic
FESR,0.003514273496657875,0.003514273496657875,iML1515,succinate_aerobic
PROt2rpp,-0.002342698969019499,0.002342698969019499,iML1515,succinate_aerobic
PROt4pp,0.002342698969019499,0.002342698969019499,iML1515,succinate_aerobic
CA2tex,0.002342698969019498,0.002342698969019498,iML1515,succinate_aerobic
EX_ca2_e,-0.002342698969019498,0.002342698969019498,iML1515,succinate_aerobic
CAt6pp,-0.002342698969019498,0.002342698969019498,iML1515,succinate_aerobic
CLtex,0.002342698969019498,0.002342698969019498,iML1515,succinate_aerobic
EX_cl_e,-0.002342698969019498,0.002342698969019498,iML1515,succinate_aerobic
FESD1s,0.0017571367483289375,0.0017571367483289375,iML1515,succinate_aerobic
G1SAT,0.0016059077658907915,0.0016059077658907915,iML1515,succinate_aerobic
GLUTRR,0.0016059077658907913,0.0016059077658907913,iML1515,succinate_aerobic
GLUTRS,0.0016059077658907908,0.0016059077658907908,iML1515,succinate_aerobic
DXPS,0.0012759945393218451,0.0012759945393218451,iML1515,succinate_aerobic
CLt3_2pp,0.001171349484509749,0.001171349484509749,iML1515,succinate_aerobic
GART,0.0011040615890500266,0.0011040615890500266,iML1515,succinate_aerobic
DXPRIi,0.0010752560685854966,0.0010752560685854966,iML1515,succinate_aerobic
MEPCT,0.0010752560685854966,0.0010752560685854966,iML1515,succinate_aerobic
MECDPS,0.0010752560685854964,0.0010752560685854964,iML1515,succinate_aerobic
CDPMEK,0.0010752560685854964,0.0010752560685854964,iML1515,succinate_aerobic
MECDPDH5,0.0010752560685854964,0.0010752560685854964,iML1515,succinate_aerobic
NNATr,0.001025296494029811,0.001025296494029811,iML1515,succinate_aerobic
QULNS,0.0010252964940298107,0.0010252964940298107,iML1515,succinate_aerobic
NNDPR,0.0010252964940298107,0.0010252964940298107,iML1515,succinate_aerobic
ASPO6,0.0010252964940298107,0.0010252964940298107,iML1515,succinate_aerobic
NADS1,0.0010252964940298105,0.0010252964940298105,iML1515,succinate_aerobic
IPDPS,0.0009501320890682217,0.0009501320890682217,iML1515,succinate_aerobic
PPBNGS,0.0008029538829453957,0.0008029538829453957,iML1515,succinate_aerobic
QMO2,0.0007318402542987651,0.0007318402542987651,iML1515,succinate_aerobic
SPODM,0.0007318402542987651,0.0007318402542987651,iML1515,succinate_aerobic
ICYSDS,0.0005927636008066626,0.0005927636008066626,iML1515,succinate_aerobic
