reaction_id,flux,absolute_flux,model_name,condition
IMPD,0.2133102784706468,0.2133102784706468,iML1515,fructose_aerobic
ASNS2,0.21140456352369694,0.21140456352369694,iML1515,fructose_aerobic
G5SADs,0.19386461923515724,0.19386461923515724,iML1515,fructose_aerobic
P5CR,0.19386461923515722,0.19386461923515722,iML1515,fructose_aerobic
G5SD,0.19386461923515722,0.19386461923515722,iML1515,fructose_aerobic
GLU5K,0.1938646192351572,0.1938646192351572,iML1515,fructose_aerobic
Kt2pp,0.17118371727564652,0.17118371727564652,iML1515,fructose_aerobic
Ktex,0.1711837172756465,0.1711837172756465,iML1515,fructose_aerobic
EX_k_e,-0.1711837172756465,0.1711837172756465,iML1515,fructose_aerobic
PHETA1,-0.16247688893081544,0.16247688893081544,iML1515,fructose_aerobic
PPNDH,0.16247688893081544,0.16247688893081544,iML1515,fructose_aerobic
PYK4,0.15873912680292798,0.15873912680292798,iML1515,fructose_aerobic
CYTK1,0.15873912680292798,0.15873912680292798,iML1515,fructose_aerobic
CTPS2,0.14077997784589175,0.14077997784589175,iML1515,fructose_aerobic
METS,0.13537241302173503,0.13537241302173503,iML1515,fructose_aerobic
MTHFR2,0.13537241302173503,0.13537241302173503,iML1515,fructose_aerobic
CYSTL,0.13497951826967175,0.13497951826967175,iML1515,fructose_aerobic
HSST,0.13497951826967172,0.13497951826967172,iML1515,fructose_aerobic
SHSL1,0.13497951826967172,0.13497951826967172,iML1515,fructose_aerobic
AACPS4,0.1319249369718226,0.1319249369718226,iML1515,fructose_aerobic
FACOAE161,0.1319249369718226,0.1319249369718226,iML1515,fructose_aerobic
CTECOAI7,-0.1319249369718226,0.1319249369718226,iML1515,fructose_aerobic
G3PD2,-0.12192716872735493,0.12192716872735493,iML1515,fructose_aerobic
PPND,0.12112997825944076,0.12112997825944076,iML1515,fructose_aerobic
TYRTA,-0.12112997825944076,0.12112997825944076,iML1515,fructose_aerobic
